feature,mean_pos,median_pos,std_pos
pressure_var5,278.1,273.5,40.41893120803666
paper_time13,278.9,290.0,39.0626419997419
mean_gmrt25,280.0,286.0,49.93595898748716
pressure_mean7,280.8,267.0,46.251054042043194
mean_jerk_on_paper5,281.7,301.0,36.38694820948852
num_of_pendown5,281.8,272.0,59.80936381537593
mean_jerk_in_air5,282.4,276.5,46.63946826455036
gmrt_on_paper6,282.9,276.5,24.929701161466017
mean_acc_on_paper21,283.4,283.5,40.20497481655722
mean_acc_on_paper9,286.5,288.0,40.63803636988382
total_time12,290.9,290.5,21.35626371816943
num_of_pendown24,292.5,307.0,42.102850259810204
num_of_pendown14,293.3,287.5,54.66818087333801
mean_jerk_on_paper21,293.9,293.5,31.370208797519982
pressure_mean20,294.0,290.5,37.58191054217441
num_of_pendown7,294.8,289.5,56.63885592064868
disp_index18,295.4,296.0,25.33456137374397
gmrt_in_air3,296.1,294.0,26.512072721686625
air_time14,296.6,297.0,38.65022639002261
pressure_mean1,297.9,296.0,28.190246540248634
air_time10,298.1,298.0,23.44546864534808
gmrt_on_paper8,300.4,297.0,28.758303148829903
mean_acc_on_paper2,300.5,316.5,38.00328933131973
pressure_mean9,301.5,301.0,30.394900888142406
mean_gmrt9,307.6,313.5,33.96822044205437
mean_speed_on_paper21,308.7,320.5,31.400796168250256
air_time3,311.7,303.0,42.31323669964282
paper_time25,312.6,313.5,44.84908025812793
disp_index9,314.4,321.0,42.05995720397252
disp_index16,314.5,312.5,28.21081352956699
mean_speed_on_paper8,316.6,307.0,32.28064435540282
paper_time3,317.2,317.5,34.87922017476882
max_y_extension2,317.7,330.5,32.683482066634205
mean_speed_on_paper17,318.1,329.5,40.2851089113583
disp_index21,319.2,314.0,38.509219675293345
mean_jerk_in_air13,320.2,321.0,31.45091413615827
total_time5,321.0,313.5,26.694568735980734
mean_speed_on_paper1,321.6,326.0,34.467956133197106
mean_speed_on_paper20,321.7,321.0,32.4809174747266
mean_gmrt10,323.0,323.5,16.69131510696506
num_of_pendown18,323.3,322.0,22.5523834660552
pressure_var14,325.2,333.5,39.10447544719146
mean_speed_on_paper2,325.6,322.5,39.02358261359405
pressure_mean5,327.6,328.5,32.77865158910598
mean_jerk_on_paper15,329.0,339.0,35.17953950807202
total_time20,329.7,334.0,29.95346390653341
mean_speed_in_air8,330.5,323.5,23.71181140275875
gmrt_on_paper15,331.4,335.5,29.038595007334635
mean_jerk_in_air3,331.7,325.5,24.527739398485135
mean_gmrt12,333.0,327.5,29.441467354736243
mean_gmrt8,336.8,346.0,27.065845636151845
total_time10,338.3,346.5,36.19406028618508
gmrt_in_air12,338.7,336.0,29.73903159149605
disp_index7,339.9,333.0,23.737944308638017
gmrt_on_paper21,340.6,338.5,31.862831010442246
total_time14,341.9,348.0,29.12541845192958
total_time11,343.0,348.5,33.95585369269929
paper_time16,344.7,342.5,30.532114240582818
air_time21,346.4,357.5,41.20242711297479
gmrt_on_paper1,346.6,352.0,27.122684232944202
mean_speed_on_paper10,346.9,349.5,25.045758123881978
mean_jerk_in_air17,348.8,343.0,21.687784580265454
pressure_mean21,348.8,350.5,23.05124725475826
gmrt_in_air17,349.5,338.5,24.253865671269807
air_time4,349.9,350.5,10.14347080638575
mean_speed_on_paper11,350.5,353.5,25.51176199324539
total_time4,350.6,360.5,39.96798718974975
max_y_extension3,350.6,341.5,22.204504047602594
mean_speed_in_air23,350.9,349.5,29.67305174733465
mean_acc_on_paper19,351.7,359.0,25.30237143036202
gmrt_in_air23,353.1,353.5,30.575970957600024
gmrt_on_paper22,353.4,352.5,22.464193731358353
mean_acc_in_air17,353.6,343.5,16.523922052587878
total_time18,354.7,357.0,36.02235417070906
mean_speed_on_paper22,356.0,348.0,42.218479366268035
pressure_mean14,356.3,357.0,31.352990288009213
mean_jerk_on_paper19,356.8,359.5,29.97932620990672
mean_gmrt17,357.8,366.5,26.38863391689687
mean_gmrt15,358.7,347.5,28.96566933457606
disp_index23,360.6,362.5,27.441574298862665
disp_index15,361.2,362.0,29.92590850751235
pressure_mean8,361.6,360.5,27.97570374449944
max_y_extension20,361.7,366.5,34.635386528808944
air_time24,363.2,363.0,21.259350883787583
gmrt_on_paper11,363.9,364.5,19.382724266727834
pressure_var4,364.1,365.5,25.75829963332207
gmrt_on_paper23,365.3,361.5,18.884120313109637
mean_speed_on_paper9,365.4,369.0,23.77057003944163
gmrt_on_paper10,365.6,365.0,16.983521425193302
pressure_mean4,365.9,372.0,33.05283648947546
mean_speed_in_air25,368.0,374.0,21.762352813976708
mean_gmrt14,368.8,372.0,23.709913538433668
num_of_pendown9,369.1,372.0,26.093869011704648
paper_time18,369.3,367.5,20.62546969162157
mean_speed_in_air17,372.4,370.5,21.35977527971678
gmrt_on_paper20,373.6,377.5,28.93855559629748
air_time25,374.5,377.0,15.259423318068084
total_time24,374.9,380.5,22.124420896376023
num_of_pendown4,375.5,375.5,36.584832922947726
paper_time11,375.8,363.0,27.385397568777414
pressure_mean25,376.7,375.5,35.34416500640523
mean_gmrt23,376.8,381.0,17.417232845661793
total_time25,376.8,376.0,21.81192334481304
disp_index20,378.5,382.0,27.87561658510893
paper_time8,381.1,385.5,26.277176408434755
mean_speed_on_paper7,381.4,384.5,16.353592877407703
gmrt_in_air25,382.4,388.5,18.974720024284945
air_time2,387.9,393.5,20.221028658305194
air_time5,389.2,390.5,29.29778148597603
paper_time15,389.6,392.0,22.883181596972047
total_time16,391.1,394.5,17.5524927004685
mean_speed_in_air7,394.1,397.5,17.061359852016487
gmrt_in_air7,394.7,398.5,15.868522300453815
gmrt_on_paper17,395.3,397.5,15.69108026873867
gmrt_on_paper19,395.3,398.5,12.923234889144437
air_time9,395.4,402.0,13.588230201170424
disp_index17,396.4,399.5,17.49399897107577
mean_acc_in_air19,396.4,396.5,23.255966976240742
total_time8,399.3,407.5,16.61956678135745
mean_speed_on_paper15,400.4,399.5,16.7642476717567
air_time22,400.8,398.0,14.627371602581237
paper_time20,403.0,404.0,16.47422228816887
mean_jerk_in_air19,403.4,408.0,19.955951493226276
mean_gmrt19,405.0,405.0,12.049896265113654
air_time13,405.0,404.0,14.608216865860118
mean_speed_in_air19,405.7,408.5,19.83456578803781
paper_time9,413.0,412.5,8.438009243891594
paper_time10,413.8,418.0,11.124747188138706
paper_time7,414.8,414.0,6.384355879804947
total_time13,415.0,416.5,8.0
total_time3,415.2,418.0,15.118200951171406
disp_index22,416.6,418.0,13.763720427268202
gmrt_in_air19,417.5,420.5,16.62077013859466
paper_time19,418.3,423.0,14.567429423202983
air_time16,418.5,421.0,8.709190547921201
total_time22,418.5,420.0,14.277604841148952
total_time2,419.1,421.0,12.461540835707275
paper_time6,420.6,421.0,7.10211236182588
paper_time22,422.1,426.5,14.949581933953871
mean_speed_on_paper19,423.0,424.0,7.733045971672482
air_time7,423.1,423.5,8.904493247793498
air_time17,423.8,425.5,10.943491216243562
paper_time17,425.9,426.0,12.833160171991933
mean_speed_on_paper23,426.7,429.5,9.839207285142438
pressure_mean19,427.9,427.5,8.371977066380436
mean_gmrt7,428.2,428.5,7.194442299441979
total_time7,428.6,430.5,8.879189152169245
air_time19,429.3,430.5,8.391066678319271
max_x_extension19,432.0,435.0,15.368799562750501
pressure_var19,433.3,433.0,5.273518749374084
max_y_extension19,434.1,434.5,6.122907805936653
total_time19,434.7,437.0,5.604462507680822
total_time17,435.0,434.5,4.604345773288535
gmrt_on_paper7,436.4,437.5,4.498888751680797
air_time6,438.6,438.0,3.4409301068170506
total_time9,440.7,440.5,3.4365680554879163
total_time6,441.0,441.0,3.255764119219941
num_of_pendown19,443.4,443.0,2.4166091947189146
air_time15,444.8,445.0,1.661324772583615
paper_time23,445.2,446.0,2.039607805437114
total_time15,445.6,446.0,1.9595917942265424
air_time23,447.5,448.0,0.6708203932499369
total_time23,449.0,449.0,0.0
