feature,mean_pos,median_pos,std_pos
missingindicator_Bilirrubina total_initial,329.3,293.0,85.85575111779059
Fosfatasa Alcalina_std,329.6,308.5,106.28847538656296
missingindicator_Neutrófilos_sum,329.7,292.5,186.66818154147214
missingindicator_Hemoglobina_median,332.6,335.5,129.21780063133716
ValvAórtica,333.2,288.0,184.16666365007538
missingindicator_Creatinina_quartile3,333.2,336.5,159.141320844085
LDH_skewness,334.1,312.5,113.05259837792319
Urea_homogeneous,334.7,375.5,174.26763899244173
GGT_mean,335.2,395.5,107.13710841720527
missingindicator_Sodio_initial,336.2,427.0,236.59154676361536
missingindicator_Glucosa_rms,336.6,352.5,167.84349853360422
LDH_homogeneous,336.8,277.5,129.79583968679427
Leucocitos_min,337.0,397.0,172.7987268471617
missingindicator_Glucosa_min,337.0,376.0,162.30588405846535
missingindicator_TP (s)_iqr,337.3,396.5,174.34336809870342
EnfDigest,337.4,368.5,111.36444675029819
missingindicator_Sodio_rms,337.5,348.0,187.61143355350174
NºLineasIV,337.8,319.5,129.85052945598642
Cardiopatía,337.9,343.0,136.31613991013683
missingindicator_TP (s)_kurtosis,338.0,344.0,177.2060947033143
missingindicator_TP (s)_std,338.0,386.5,142.99580413424724
missingindicator_Sodio_std,338.4,419.5,218.69851394099595
Hemoglobina_rms,338.5,303.5,87.13237056341346
missingindicator_LDH_sum,342.7,400.5,224.35286938214097
missingindicator_TTPa (s)_iqr,343.3,439.5,184.2715659020675
Plaquetas_homogeneous,344.2,319.5,175.27795069545968
Traqueostomía,345.0,281.5,191.20460245506644
missingindicator_Creatinina_mean,345.0,359.0,174.60584182666972
Urea_kurtosis,345.2,368.5,149.5157516785439
MelanomaPiel,345.5,280.0,143.2719442179801
Bilirrubina total_max,345.9,400.5,125.20738796093464
AIT,346.6,257.0,180.28100288161258
Leucocitos_kurtosis,346.8,375.5,113.27647593388488
Creatinina_min,347.1,360.5,144.9099375474298
missingindicator_TP (s)_quartile1,347.3,335.5,144.26090946614747
missingindicator_Potasio_mean,347.5,391.5,195.73208730302755
Potasio_median,347.5,382.5,155.79297160013348
Docetaxel,347.7,363.5,118.21256278416435
missingindicator_TTPa (s)_min,348.7,393.5,178.07753929117507
Bilirrubina total_rms,349.1,319.5,81.84430340591824
missingindicator_Glucosa_mean,349.9,335.5,183.43524743080323
LDH_sum,349.9,377.5,103.84262130743811
missingindicator_Plaquetas_kurtosis,349.9,424.5,191.46981485341232
missingindicator_Hemoglobina_sum,350.2,380.5,132.87121584451617
Sodio_rms,350.3,424.0,174.87884377476882
missingindicator_Creatinina_kurtosis,350.6,421.5,186.47852423268478
missingindicator_Urea_std,350.9,380.5,139.72075722669126
missingindicator_Glucosa_iqr,350.9,419.5,139.7665553700169
Linea1Carbo,350.9,317.5,105.43192116242595
missingindicator_GGT_quartile3,352.3,402.5,165.9602663290223
missingindicator_Albumina_sum,352.4,428.5,176.80452482897604
Adenocarcinoma,352.7,262.0,168.61201024838059
Etoposido,352.7,371.0,125.45441403155172
NºLineas,353.7,298.5,139.90214437241482
missingindicator_Albumina_median,354.1,420.5,229.06306991743563
missingindicator_Sodio_max,354.6,388.5,179.0308353329113
missingindicator_Leucocitos_std,354.7,352.0,162.87974091334993
Calcio_homogeneous,354.8,386.0,163.75701511691034
Bilirrubina total_min,355.3,369.5,142.40579342147566
Plaquetas_initial,355.3,334.0,99.06063799511892
CAóseo,355.9,321.0,148.69663748720075
missingindicator_Potasio_max,356.5,429.5,207.34283204393637
missingindicator_GPT_sum,356.7,361.0,176.21921007654075
EnfNRL,357.1,366.5,136.01356549991624
missingindicator_Linfocitos_quartile3,357.1,347.0,183.2307015759095
missingindicator_Linfocitos_median,357.9,389.0,148.53918674881723
missingindicator_Calcio_rms,358.2,450.5,242.94888351256114
Bilirrubina total_kurtosis,358.5,394.5,80.76911538453297
CADigestivo,359.4,336.0,169.7452208458312
missingindicator_Potasio_quartile1,360.1,373.0,120.8424180492926
missingindicator_TTPa (s)_skewness,360.6,392.0,160.89822870373683
missingindicator_Fosfatasa Alcalina_median,361.6,456.5,215.2315961934957
missingindicator_TP (s)_sum,362.2,383.0,124.50044176628451
missingindicator_GOT_median,362.3,370.5,169.43556297306654
Fosfatasa Alcalina_quartile3,364.2,345.5,99.43017650592802
missingindicator_Hemoglobina_kurtosis,364.8,329.5,154.3779777040754
missingindicator_GPT_quartile1,364.9,456.0,218.58199834387096
GOT_initial,365.5,343.0,126.2198478845542
Albumina_mean,365.5,414.5,100.84567417594074
Sodio_mean,365.7,375.5,151.85786117287444
Atezolumab,366.3,368.0,140.80202413317787
missingindicator_Linea1Beva,366.4,311.5,129.68438610719488
